"doc_id","court_code","cause_num","adjudication_date"
62891003,529,"235/7159/16-к","2016-11-23"
62892788,2221,"689/2137/16-к","2016-11-10"
62892789,2221,"689/2180/16-к","2016-11-17"
62892790,2221,"689/2135/16-к","2016-11-10"
62892794,2221,"689/2181/16-к","2016-11-17"
62892795,2221,"689/2183/16-к","2016-11-17"
62892801,2221,"689/2182/16-к","2016-11-17"
62892802,2221,"689/2249/16-к","2016-11-23"
62892803,2221,"689/2179/16-к","2016-11-17"
62893594,232,"127/24377/16-к","2016-11-18"
62894284,312,"165/2398/16-к","2016-11-22"
62894527,403,"200/19782/16-к","2016-11-21"
62894806,415,"208/6923/16-к","2016-11-18"
62895540,801,"310/7992/16-к","2016-11-23"
62895550,801,"310/7992/16-к","2016-11-23"
62895551,801,"310/7992/16-к","2016-11-23"
62895758,817,"322/1160/16","2016-11-22"
62897136,912,"349/85/13- к","2013-01-18"
62897183,912,"349/457/13-к","2013-03-14"
62897382,912,"349/924/13-к","2013-05-28"
62897538,912,"349/633/13-к","2013-04-12"
62897600,912,"349/1816/13-к","2013-10-07"
62897795,912,"349/1704/13-к","2013-09-20"
62897847,912,"349/925/13-к","2013-05-28"
62900068,817,"322/1159/16","2016-11-22"
62900084,815,"320/6862/16-к","2016-11-23"
62900251,1120,"400/1961/16-к","2016-11-23"
62900646,1303,"440/1562/16-к","2016-11-22"
62900651,1303,"440/1562/16-к","2016-11-22"
62900736,1303,"440/1562/16-к","2016-11-22"
62900849,1305,"441/727/16-к","2016-11-22"
62900897,1305,"441/1626/16-к","2016-11-23"
62901006,1310,"445/2139/16-к","2016-11-21"
62901024,1310,"445/2120/16-к","2016-11-21"
62901028,1310,"445/2121/16-к","2016-11-21"
62901033,1310,"445/2159/16-к","2016-11-21"
62901037,1310,"445/2137/16-к","2016-11-21"
62901130,1312,"463/5279/16-к","2016-11-23"
62901906,1521,"509/4080/16-к","2016-11-21"
62901907,1521,"509/4079/16-к","2016-11-21"
62901908,1521,"509/4081/16-к","2016-11-21"
62901910,1521,"509/4076/16-к","2016-11-21"
62901911,1521,"509/4077/16-к","2016-11-21"
62901912,1521,"509/4078/16-к","2016-11-21"
62901914,1521,"509/4197/16-к","2016-11-21"
62901924,2014,"621/2294/16-к","2016-11-23"
62903014,1413,"478/1330/16-к","2016-11-22"
62903021,1413,"478/1330/16-к","2016-11-22"
62903091,1413,"478/1330/16-к","2016-11-22"
62903724,2011,"638/18039/16-к","2016-11-21"
62903732,2011,"638/18563/16-к","2016-11-22"
62903754,2011,"638/18610/16-к","2016-11-22"
62904012,1515,"504/3755/16-к","2016-11-10"
62904023,1515,"504/3756/16-к","2016-11-10"
62904090,1515,"504/3814/16-к","2016-11-15"
62904153,1519,"521/19113/16-к","2016-11-16"
62904271,1519,"521/19129/16-к","2016-11-16"
62904785,2020,"641/8504/16-к","2016-11-23"
62905913,1806,"592/10722/16-к","2016-11-22"
62906070,1806,"592/10787/16-к","2016-11-23"
62906080,1806,"592/10759/16-к","2016-11-22"
62907166,1915,"607/12862/16-к","2016-11-23"
62907172,1915,"607/12862/16-к","2016-11-23"
62907173,1915,"607/12862/16-к","2016-11-23"
62907176,1916,"608/1928/16-к","2016-11-22"
62907177,1916,"608/1928/16-к","2016-11-22"
62907183,2318,"705/7149/16-к","2016-11-23"
62907188,2318,"705/7149/16-к","2016-11-23"
62907189,1916,"608/1928/16-к","2016-11-22"
62907192,1916,"608/1929/16-к","2016-11-23"
62907193,1916,"608/1929/16-к","2016-11-23"
62907195,1916,"608/1929/16-к","2016-11-23"
62907202,2318,"705/7149/16-к","2016-11-23"
62907237,2319,"706/1468/16-к","2016-11-11"
62908390,2603,"754/13990/16-к","2016-11-23"
62908437,2603,"754/13994/16-к","2016-11-23"
62908844,2218,"686/22376/16-к","2016-11-23"
62910544,2610,"761/39350/16-к","2016-11-17"
62911069,2512,"738/2058/16-к","2016-11-21"
62911086,2512,"738/2057/16-к","2016-11-21"
62911158,2515,"751/9161/16-к","2016-11-23"
62911159,2515,"751/9161/16-к","2016-11-23"
62911166,2515,"751/9161/16-к","2016-11-23"
62913218,2218,"686/23049/16-к","2016-11-23"
62913411,2512,"738/2056/16-к","2016-11-21"
62913474,2603,"754/13991/16-к","2016-11-23"
62914328,402,"171/2010/16-к","2016-11-22"
62914331,402,"171/2011/16-к","2016-11-22"
62914409,432,"188/1516/16-к","2016-11-24"
62914734,416,"213/2744/16-к","2016-11-22"
62914738,416,"213/2749/16-к","2016-11-21"
62915885,1204,"408/7808/16-к","2016-11-21"
62915886,1204,"408/7807/16-к","2016-11-21"
62915961,1204,"408/7806/16-к","2016-11-21"
62916046,1214,"415/5875/16-к","2016-11-07"
62920788,2506,"750/11169/16-к","2016-11-24"
62920797,2506,"750/11175/16-к","2016-11-24"
62920798,2506,"750/10935/16-к","2016-11-24"
62920802,2506,"750/11067/16-к","2016-11-24"
62921025,2506,"750/10934/16-к","2016-11-24"
62921132,301,"154/2231/16","2016-11-18"
62921486,616,"285/3217/16-к","2016-11-22"
62921502,616,"285/3221/16-к","2016-11-23"
62921505,616,"285/3223/16-к","2016-11-23"
62921514,616,"285/3222/16-к","2016-11-23"
62921624,616,"285/3225/16-к","2016-11-23"
62921822,1006,"360/2125/16-к","2016-11-24"
62923044,1702,"556/2101/16-к","2016-11-22"
62923164,1708,"562/2737/16-к","2016-11-18"
62924237,529,"235/7197/16-к","2016-11-23"
62924247,529,"235/7197/16-к","2016-11-23"
62924252,529,"235/7197/16-к","2016-11-23"
62924905,801,"310/7990/16-к","2016-11-24"
62926928,204,"129/3144/16-к","2016-11-24"
62927035,519,"263/14158/16-к","2016-11-23"
62927039,519,"263/14306/16-к","2016-11-23"
62927040,519,"263/14159/16-к","2016-11-23"
62927161,204,"129/2536/16-к","2016-11-24"
62927345,209,"133/2498/16-к","2016-11-24"
62930624,901,"338/1279/16-к","2016-11-22"
62930627,901,"338/1279/16-к","2016-11-22"
62930629,901,"338/1279/16-к","2016-11-22"
62930850,529,"235/7165/16-к","2016-11-24"
62930854,529,"235/7165/16-к","2016-11-24"
62932057,709,"305/2232/14-к","2014-11-03"
62932062,709,"305/2275/14-к","2014-11-06"
62932074,709,"305/2274/14-к","2014-11-06"
62932075,709,"305/2277/14-к","2014-11-06"
62932100,709,"305/2233/14-к","2014-11-03"
62932111,709,"305/2348/14-к","2014-11-17"
62932119,709,"305/2346/14-к","2014-11-17"
62932123,709,"305/2363/14-к","2014-11-17"
62932127,709,"305/2362/14-к","2014-11-17"
62932156,709,"305/2347/14-к","2014-11-17"
62932160,709,"305/2520/14-к","2014-12-12"
62932163,709,"305/2518/14-к","2014-12-12"
62932168,709,"305/2361/14-к","2014-11-17"
62932181,709,"305/2519/14-к","2014-12-12"
62932187,709,"305/2594/14-к","2014-12-18"
62932191,709,"305/2600/14-к","2014-12-18"
62932213,709,"305/2599/14-к","2014-12-18"
62932411,1027,"381/2532/15-к","2016-11-23"
62933281,2014,"621/2296/16-к","2016-11-23"
62935353,1319,"464/8421/16-к","2016-11-23"
62936517,2011,"638/17924/16-к","2016-11-09"
62936528,2011,"638/17925/16-к","2016-11-09"
62936767,1416,"489/5621/16-к","2016-11-23"
62937091,2014,"621/2295/16-к","2016-11-24"
62937574,2014,"621/2293/16-к","2016-11-23"
62938009,2011,"638/18473/16-к","2016-11-18"
62939349,2607,"758/14036/16-к","2016-11-18"
62939351,2607,"758/14037/16-к","2016-11-18"
62940670,2319,"706/1457/16-к","2016-11-11"
62940688,2319,"706/1458/16-к","2016-11-11"
62940689,2319,"706/1455/16-к","2016-11-11"
62940690,2319,"706/1467/16-к","2016-11-11"
62940699,2319,"706/1454/16-к","2016-11-11"
62940701,2319,"706/1464/16-к","2016-11-11"
62940704,2319,"706/1460/16-к","2016-11-11"
62940707,2319,"706/1465/16-к","2016-11-11"
62940709,2319,"706/1453/16-к","2016-11-11"
62940713,2319,"706/1471/16-к","2016-11-16"
62940718,2319,"706/1470/16-к","2016-11-16"
62940719,2319,"706/1462/16-к","2016-11-11"
62940720,2319,"706/1472/16-к","2016-11-16"
62940722,2319,"706/1475/16-к","2016-11-16"
62940726,2319,"706/1477/16-к","2016-11-16"
62940728,2319,"706/1473/16-к","2016-11-16"
62940729,2319,"706/1480/16-к","2016-11-16"
62940736,2319,"706/1481/16-к","2016-11-16"
62940743,2319,"706/1482/16-к","2016-11-16"
62940750,2319,"706/1483/16-к","2016-11-16"
62940759,2319,"706/1466/16-к","2016-11-11"
62940765,2319,"706/1451/16-к","2016-11-11"
62940772,2319,"706/1452/16-к","2016-11-11"
62940775,2319,"706/1461/16-к","2016-11-11"
62940783,2319,"706/1474/16-к","2016-11-16"
62940788,2319,"706/1479/16-к","2016-11-16"
62940965,2404,"716/1489/16-к","2016-11-17"
62940967,2404,"716/1521/16-к","2016-11-17"
62940974,2404,"716/1487/16-к","2016-11-17"
62941019,2408,"725/5289/16-к","2016-11-23"
62941029,2408,"725/5276/16-к","2016-11-23"
62941030,2408,"725/5281/16-к","2016-11-23"
62941031,2408,"725/5285/16-к","2016-11-23"
62941032,2408,"725/5277/16-к","2016-11-23"
62941033,2408,"725/5282/16-к","2016-11-23"
62941044,2408,"725/5290/16-к","2016-11-23"
62942468,2604,"755/15758/16-к","2016-10-27"
62942480,2604,"755/15727/16-к","2016-10-27"
62943201,1807,"577/4930/16-к","2016-11-24"
62943848,1910,"602/922/16-к","2016-11-23"
62943906,1910,"602/921/16-к","2016-11-23"
62944102,2610,"761/40366/16-к","2016-11-15"
62948569,2522,"747/1173/16-к","2016-11-24"
62948574,2522,"747/1173/16-к","2016-11-24"
62948576,2522,"747/1175/16-к","2016-11-24"
62948577,2522,"747/1175/16-к","2016-11-24"
62948581,2522,"747/110/16-к","2016-11-24"
62948760,2522,"747/1172/16-к","2016-11-24"
62948762,2522,"747/1175/16-к","2016-11-24"
62948763,2522,"747/110/16-к","2016-11-24"
62950911,432,"188/1518/16-к","2016-11-24"
62951474,417,"202/7254/16-к","2016-11-24"
62952232,907,"344/15618/16-к","2016-11-25"
62952235,907,"344/15615/16-к","2016-11-25"
62952252,907,"344/15614/16-к","2016-11-25"
62953375,604,"295/14785/16-к","2016-11-24"
62953378,604,"295/14774/16-к","2016-11-24"
62953379,604,"295/14778/16-к","2016-11-24"
62953381,604,"295/14779/16-к","2016-11-24"
62953383,604,"295/14773/16-к","2016-11-24"
62953387,604,"295/14775/16-к","2016-11-24"
62953388,604,"295/14787/16-к","2016-11-24"
62953439,604,"295/14851/16-к","2016-11-25"
62953443,604,"295/14850/16-к","2016-11-25"
62953446,604,"295/14847/16-к","2016-11-25"
62953475,604,"295/14586/16-к","2016-11-25"
62953925,1003,"357/13109/16-к","2016-11-24"
62953943,1003,"357/13109/16-к","2016-11-24"
62954015,1003,"357/13109/16-к","2016-11-24"
62957998,2125,"766/14128/16-к","2016-11-24"
62958003,2125,"766/14128/16-к","2016-11-24"
62958153,2125,"766/14128/16-к","2016-11-24"
62958255,2506,"750/11407/16-к","2016-11-25"
62959822,2213,"681/1686/16-к","2016-11-25"
62960017,1527,"523/1690/15-к","2015-02-06"
62963438,314,"167/1262/16-к","2016-11-25"
62963440,314,"167/1261/16-к","2016-11-25"
62963511,302,"155/1667/16-к","2016-11-25"
62964339,214,"137/2123/16-к","2016-11-23"
62964418,405,"172/1247/16-к","2016-11-23"
62965867,808,"331/7840/16-к","2016-11-23"
62965876,808,"331/7844/16-к","2016-11-23"
62965878,808,"331/7841/16-к","2016-11-23"
62966097,429,"185/9055/16-к","2016-11-11"
62966118,429,"185/9055/16-к","2016-11-11"
62966518,512,"225/5445/16-к","2016-09-29"
62967611,1003,"357/1465/16-к","2016-11-09"
62968206,1017,"371/1337/16-к","2016-11-25"
62968372,707,"303/6918/16-к","2016-11-25"
62968374,707,"303/6918/16-к","2016-11-25"
62968616,707,"303/6918/16-к","2016-11-25"
62969588,812,"333/6592/16-к","2016-11-25"
62969836,814,"334/7656/16-к","2016-11-18"
62969840,814,"334/7651/16-к","2016-11-18"
62969851,814,"334/7655/16-к","2016-11-18"
62969858,814,"334/7652/16-к","2016-11-18"
62969861,812,"333/6595/16-к","2016-11-25"
62969869,814,"334/7653/16-к","2016-11-18"
62969884,814,"334/7789/16-к","2016-11-21"
62969900,814,"334/7790/16-к","2016-11-21"
62970099,814,"334/7650/16-к","2016-11-18"
62970127,814,"334/7792/16-к","2016-11-21"
62970351,825,"337/4520/16-к","2016-11-24"
62970445,825,"337/4520/16-к","2016-11-24"
62970456,827,"336/7122/16-к","2016-11-24"
62970458,827,"336/7129/16-к","2016-11-24"
62970462,827,"336/7124/16-к","2016-11-24"
62970721,1305,"441/1647/16-к","2016-11-24"
62971068,1316,"450/2839/16-к","2016-11-25"
62971314,1807,"577/4962/16-к","2016-11-24"
62971315,1807,"577/4962/16-к","2016-11-24"
62971316,1807,"577/4963/16-к","2016-11-24"
62971318,1807,"577/4962/16-к","2016-11-24"
62971319,1807,"577/4963/16-к","2016-11-24"
62971321,1807,"577/4964/16-к","2016-11-24"
62971322,1807,"577/4964/16-к","2016-11-24"
62972715,1416,"489/5542/16-к","2016-11-17"
62972984,1628,"548/1849/16-к","2016-11-23"
62973320,2011,"638/18865/16-к","2016-11-24"
62973612,1718,"572/3627/16-к","2016-11-25"
62974662,2018,"640/18194/16-к","2016-11-25"
62974668,1519,"521/19383/16-к","2016-11-21"
62974836,2020,"641/9256/16-к","2016-11-25"
62974887,2018,"640/18187/16-к","2016-11-25"
62974919,2018,"640/18194/16-к","2016-11-25"
62974951,2018,"640/18194/16-к","2016-11-25"
62975083,2020,"641/9255/16-к","2016-11-25"
62975195,2020,"641/9428/16-к","2016-11-25"
62975196,2020,"641/9427/16-к","2016-11-25"
62975247,2018,"640/18187/16-к","2016-11-25"
62975567,2024,"642/7469/16-к","2016-11-25"
62975676,2024,"642/7469/16-к","2016-11-25"
62975744,2024,"642/7469/16-к","2016-11-25"
62975812,2025,"629/4565/16-к","2016-11-24"
62975821,2025,"629/4565/16-к","2016-11-24"
62975842,2025,"629/4565/16-к","2016-11-24"
62975853,2025,"629/4565/16-к","2016-11-24"
62975861,2025,"629/4565/16-к","2016-11-24"
62975899,2025,"629/4565/16-к","2016-11-24"
62975904,2025,"629/4565/16-к","2016-11-24"
62975915,2025,"629/4565/16-к","2016-11-24"
62975926,2025,"629/4565/16-к","2016-11-24"
62975940,2025,"629/4565/16-к","2016-11-24"
62975967,2025,"629/4565/16-к","2016-11-24"
62975969,2025,"629/4565/16-к","2016-11-24"
62975986,2025,"629/4565/16-к","2016-11-24"
62975997,2025,"629/4565/16-к","2016-11-24"
62976157,2025,"629/4565/16-к","2016-11-24"
62976170,2025,"629/4565/16-к","2016-11-24"
62976423,1807,"577/4961/16-к","2016-11-25"
62976458,1806,"592/10864/16-к","2016-11-25"
62976528,1807,"577/4961/16-к","2016-11-25"
62976679,2033,"645/5357/16-к","2016-11-24"
62976690,2033,"645/5518/16-к","2016-11-23"
62977455,1819,"589/3572/16-к","2016-11-15"
62977459,1819,"589/3572/16-к","2016-11-15"
62977542,1819,"589/3572/16-к","2016-11-15"
62978426,1915,"607/12422/16-к","2016-11-11"
62978431,1915,"607/12422/16-к","2016-11-11"
62978437,1915,"607/12422/16-к","2016-11-11"
62978447,1915,"607/12987/16-к","2016-11-25"
62978448,1915,"607/12989/16-к","2016-11-25"
62978450,1915,"607/12989/16-к","2016-11-25"
62978476,1915,"607/12985/16-к","2016-11-21"
62978481,1915,"607/12985/16-к","2016-11-21"
62978490,1915,"607/12985/16-к","2016-11-21"
62978501,1915,"607/12986/16-к","2016-11-21"
62978502,1915,"607/12986/16-к","2016-11-21"
62978549,1915,"607/12989/16-к","2016-11-25"
62979175,2408,"725/5280/16-к","2016-11-23"
62979202,2408,"725/5288/16-к","2016-11-23"
62981069,2608,"759/15900/16-к","2016-11-24"
62981150,2608,"759/16037/16-к","2016-11-25"
62981429,2610,"761/39842/16-к","2016-11-16"
62982034,2218,"686/23258/16-к","2016-11-24"
62982322,2512,"738/2091/16-к","2016-11-23"
62982323,2512,"738/2090/16-к","2016-11-23"
62982374,2514,"740/4304/16-к","2016-11-23"
62982479,2522,"747/1029/16-к","2016-11-25"
62982480,2522,"747/1186/16-к","2016-11-24"
62982483,2522,"747/1185/16-к","2016-11-24"
62982488,2522,"747/1185/16-к","2016-11-24"
62982491,2522,"747/1029/16-к","2016-11-25"
62983026,2514,"740/4303/16-к","2016-11-23"
62983052,2522,"747/1185/16-к","2016-11-24"
62984901,912,"349/1590/14-к","2014-10-24"
62985283,1119,"399/891/16-к","2016-11-09"
62985352,1222,"423/3627/16-к","2016-11-28"
62988752,604,"295/14780/16-к","2016-11-24"
62988805,604,"295/14777/16-к","2016-11-24"
62988976,616,"285/3257/16-к","2016-11-25"
62990233,1604,"527/2013/16-к","2016-11-28"
62990247,1604,"527/2013/16-к","2016-11-28"
62990282,1609,"552/7950/13-к","2013-11-14"
62991315,2607,"758/14384/16-к","2016-11-25"
62991316,2607,"758/14382/16-к","2016-11-23"
62992005,232,"127/24186/16-к","2016-11-24"
62992029,232,"127/24575/16-к","2016-11-23"
62992170,232,"127/24125/16-к","2016-11-17"
62993393,804,"313/736/14-к","2014-05-15"
62993431,804,"313/734/14-к","2014-05-15"
62993822,1304,"461/7512/16-к","2016-11-21"
62993837,1304,"461/7512/16-к","2016-11-21"
62993894,1304,"461/5482/16-к","2016-11-28"
62993895,1304,"461/5482/16-к","2016-11-28"
62993899,1304,"461/5482/16-к","2016-11-28"
62993901,1304,"461/5482/16-к","2016-11-28"
62993907,1304,"461/6909/16-к","2016-11-28"
62993909,1304,"461/5482/16-к","2016-11-28"
62993917,1304,"461/6909/16-к","2016-11-28"
62993974,1304,"461/5482/16-к","2016-11-28"
62993977,1304,"461/6909/16-к","2016-11-28"
62993989,1306,"442/7198/16-к","2016-11-11"
62993994,1306,"442/7194/16-к","2016-11-11"
62994587,1423,"490/11144/16-к","2016-11-21"
62994589,1423,"490/11144/16-к","2016-11-21"
62994794,1423,"490/11144/16-к","2016-11-21"
62996642,2505,"732/1542/16-к","2016-11-28"
62996729,2505,"732/1543/16-к","2016-11-28"
62996764,2505,"732/1544/16-к","2016-11-28"
62998018,1313,"447/2373/16-к","2016-11-21"
62998362,312,"165/2435/16-к","2016-11-25"
62998372,312,"165/2399/16-к","2016-11-25"
62998428,312,"165/2436/16-к","2016-11-25"
62998467,214,"137/698/16-к","2016-11-25"
62998543,312,"165/2437/16-к","2016-11-25"
63000032,527,"233/5955/16-к","2016-11-28"
63000061,527,"233/5955/16-к","2016-11-28"
63000217,527,"233/5955/16-к","2016-11-28"
63002171,812,"333/6591/16-к","2016-11-25"
63002176,812,"333/6593/16-к","2016-11-25"
63002189,812,"333/6594/16-к","2016-11-25"
63003212,824,"328/4108/16-к","2016-11-28"
63003224,824,"328/4106/16-к","2016-11-28"
63003225,824,"328/4107/16-к","2016-11-28"
63003871,1319,"464/8446/16-к","2016-11-23"
63003877,1319,"464/8445/16-к","2016-11-23"
63004170,2027,"643/14712/16-к","2016-11-28"
63005065,1609,"552/7126/13-к","2013-10-14"
63005563,1622,"554/8786/16-к","2016-10-24"
63006176,2011,"638/18865/16-к","2016-11-25"
63006683,2018,"640/7678/16-к","2016-11-28"
63006695,2018,"640/7678/16-к","2016-11-28"
63006892,2018,"640/7678/16-к","2016-11-28"
63007560,1515,"504/3812/16-к","2016-11-15"
63007562,2027,"643/14650/16-к","2016-11-28"
63007930,1521,"509/4322/16-к","2016-11-23"
63007939,2033,"645/5395/16-к","2016-11-25"
63007982,2033,"645/5438/16-к","2016-11-25"
63008069,1521,"509/4294/16-к","2016-11-23"
63008138,1521,"509/4324/16-к","2016-11-23"
63008346,1522,"522/22792/16-к","2016-11-28"
63008394,1521,"509/4325/16-к","2016-11-23"
63008404,1521,"509/4323/16-к","2016-11-23"
63008422,1522,"522/22792/16-к","2016-11-28"
63008730,1807,"577/5010/16-к","2016-11-28"
63008735,1807,"577/5009/16-к","2016-11-28"
63008757,1807,"577/5009/16-к","2016-11-28"
63008842,1807,"577/5009/16-к","2016-11-28"
63008888,1806,"592/10913/16-к","2016-11-28"
63008904,1806,"592/10916/16-к","2016-11-28"
63009969,2304,"693/1263/16-к","2016-11-24"
63009970,2304,"693/1264/16-к","2016-11-24"
63010059,2212,"680/907/16-к","2016-11-28"
63010075,2212,"680/905/16-к","2016-11-28"
63010126,2304,"693/1262/16-к","2016-11-24"
63010134,2212,"680/905/16-к","2016-11-28"
63010170,2212,"680/907/16-к","2016-11-28"
63010379,2314,"711/9910/16-к","2016-11-26"
63010381,2314,"711/9912/16-к","2016-11-26"
63010390,2314,"711/9911/16-к","2016-11-26"
63010394,2314,"711/9552/16-к","2016-11-26"
63010550,2314,"711/9553/16-к","2016-11-26"
63011261,2318,"705/7153/16-к","2016-11-28"
63011288,2318,"705/7153/16-к","2016-11-28"
63012107,2304,"693/1261/16-к","2016-11-24"
63012633,2314,"711/10105/16-к","2016-11-26"
63012672,2218,"686/23259/16-к","2016-11-24"
63012680,2218,"686/23326/16-к","2016-11-24"
63014814,2609,"760/18269/16-к","2016-10-26"
63015408,2212,"680/905/16-к","2016-11-28"
63015583,2218,"686/23430/16-к","2016-11-25"
63017226,412,"201/15549/16-к","2016-11-09"
63017229,412,"201/15572/16-к","2016-11-09"
63017232,412,"201/15565/16-к","2016-11-09"
63017235,412,"201/15552/16-к","2016-11-09"
63017240,412,"201/15546/16-к","2016-11-09"
63017242,412,"201/15571/16-к","2016-11-09"
63017258,412,"201/15551/16-к","2016-11-09"
63017263,412,"201/15566/16-к","2016-11-09"
63018497,908,"345/4291/16-к","2016-11-28"
63018499,908,"345/4294/16-к","2016-11-28"
63018500,908,"345/4292/16-к","2016-11-28"
63018501,908,"345/4297/16-к","2016-11-28"
63018507,908,"345/4286/16-к","2016-11-28"
63018513,908,"345/4290/16-к","2016-11-28"
63018721,1107,"389/3110/16-к","2016-11-28"
63018730,1107,"389/3107/16-к","2016-11-28"
63018732,1107,"389/3106/16-к","2016-11-28"
63019680,2020,"641/9150/16-к","2016-11-29"
63019738,2020,"641/9612/16-к","2016-11-29"
63019762,2020,"641/9487/16-к","2016-11-29"
63019810,2020,"641/9426/16-к","2016-11-25"
63019828,2020,"641/9424/16-к","2016-11-25"
63020204,2020,"641/9486/16-к","2016-11-29"
63025337,604,"295/14784/16-к","2016-11-24"
63025338,604,"295/14776/16-к","2016-11-24"
63025354,604,"295/14849/16-к","2016-11-25"
63025359,604,"295/14901/16-к","2016-11-25"
63025527,609,"296/9617/16-к","2016-11-17"
63025536,609,"296/9603/16-к","2016-11-18"
63025547,609,"296/9837/16-к","2015-11-24"
63026228,1005,"359/9018/16-к","2016-11-17"
63026996,1028,"382/1851/16-к","2016-11-29"
63027009,1028,"382/1850/16-к","2016-11-29"
63027029,1028,"382/1849/16-к","2016-11-29"
63027407,1609,"552/4678/13-к","2013-07-03"
63027436,1609,"552/6287/13-к","2013-09-05"
63027454,1609,"552/6792/13-к","2013-09-03"
63027466,1609,"552/1417/13-к","2013-03-04"
63028001,1713,"567/1130/16-к","2016-11-29"
63028046,1715,"569/15622/16-к","2016-11-28"
63028058,1715,"569/15621/16-к","2016-11-28"
63028060,1715,"569/15619/16-к","2016-11-28"
63028077,1715,"569/15509/16-к","2016-11-28"
63028083,1715,"569/15511/16-к","2016-11-28"
63028196,1716,"570/5090/16-к","2016-11-11"
63028525,2607,"758/2600/16-к","2016-03-15"
63028995,2604,"755/14449/16-к","2016-10-26"
63029064,2604,"755/15830/16-к","2016-10-28"
63031330,1522,"522/12958/15-к","2015-06-26"
63031666,1806,"592/10944/16-к","2016-11-28"
63031683,1806,"592/11002/16-к","2016-11-29"
63032441,2506,"750/11378/16-к","2016-11-29"
63032490,2506,"750/11494/16-к","2016-11-29"
63032500,2506,"750/11376/16-к","2016-11-29"
63032630,2519,"744/1017/16-к","2016-11-29"
63032633,2519,"744/1016/16-к","2016-11-29"
63032642,2519,"744/1014/16-к","2016-11-29"
63032727,2506,"750/11375/16-к","2016-11-29"
63032846,503,"219/11469/16-к","2016-11-28"
63033389,539,"241/2027/16-к","2016-11-28"
63034020,804,"313/204/14-к","2014-02-07"
63034058,804,"313/200/14-к","2014-02-07"
63034220,804,"313/206/14-к","2014-02-07"
63034598,812,"333/6589/16-к","2016-11-25"
63035382,2205,"673/1500/16-к","2016-11-18"
63035483,2206,"674/1644/16-к","2016-11-28"
63035963,527,"233/5982/16-к","2016-11-29"
63035997,527,"233/5982/16-к","2016-11-29"
63036075,527,"233/5982/16-к","2016-11-29"
63036944,814,"334/7637/16-к","2016-11-18"
63036945,814,"334/7636/16-к","2016-11-18"
63036995,814,"334/7634/16-к","2016-11-18"
63037676,1320,"443/1629/16-к","2016-11-25"
63038231,2212,"680/906/16-к","2016-11-29"
63038235,2212,"680/906/16-к","2016-11-29"
63038243,2212,"680/906/16-к","2016-11-29"
63039750,426,"182/6533/16-к","2016-11-29"
63039967,435,"214/6688/16-к","2016-11-25"
63039983,435,"214/6688/16-к","2016-11-25"
63040009,435,"214/6685/16-к","2016-11-28"
63040978,2025,"629/4565/16-к","2016-11-24"
63044766,1622,"554/9723/15-к","2016-11-21"
63044918,1628,"548/1736/16-к","2016-11-07"
63046015,2609,"760/19323/16-к","2016-11-18"
63046120,2610,"761/36155/16-к","2016-11-14"
63046260,2610,"761/41366/16-к","2016-11-28"
63047099,1519,"521/15154/16-к","2016-09-19"
63047117,1519,"521/18699/16-к","2016-11-14"
63047118,1519,"521/18702/16-к","2016-11-14"
63047311,1522,"522/6332/16-к","2016-04-20"
63047314,1522,"522/3751/16-к","2016-03-11"
63047315,1522,"522/3751/16-к","2016-03-11"
63047318,1522,"522/1628/16-к","2016-02-12"
63047329,1522,"522/6332/16-к","2016-04-20"
63047333,1522,"522/1628/16-к","2016-02-12"
63047657,1519,"521/18697/16-к","2016-11-14"
63047791,1522,"522/5307/16-к","2016-04-04"
63047852,1522,"522/6332/16-к","2016-04-20"
63047859,1522,"522/3751/16-к","2016-03-11"
63048267,1522,"522/5307/16-к","2016-04-04"
63048525,1815,"585/4406/16-к","2016-11-28"
63048897,1815,"585/4031/16-к","2016-11-28"
63049240,2524,"749/1183/16-к","2016-11-28"
63050243,403,"200/10917/14-к","2014-07-02"
63050272,403,"200/11055/14-к","2014-07-04"
63050274,403,"200/10549/14-к","2014-06-26"
63050701,413,"212/7209/16-к","2016-11-30"
63050703,413,"212/7210/16-к","2016-11-30"
63050706,413,"212/7232/16-к","2016-11-30"
63050709,413,"212/7216/16-к","2016-11-30"
63052457,1212,"414/2248/16-к","2016-11-30"
63053389,2018,"640/18348/16-к","2016-11-29"
63053402,2018,"640/18339/16-к","2016-11-28"
63053410,2018,"640/18348/16-к","2016-11-29"
63053450,2018,"640/18335/16-к","2016-11-28"
63053474,2018,"640/18348/16-к","2016-11-29"
63053491,2018,"640/18335/16-к","2016-11-28"
63053494,2018,"640/18339/16-к","2016-11-28"
63053510,2018,"640/18348/16-к","2016-11-29"
63053690,2024,"642/7602/16-к","2016-11-30"
63054152,2018,"640/18339/16-к","2016-11-28"
63054156,2018,"640/18348/16-к","2016-11-29"
63054157,2018,"640/18348/16-к","2016-11-29"
63058894,306,"159/3949/16-к","2016-11-30"
63058899,306,"159/3949/16-к","2016-11-30"
63058909,306,"159/3949/16-к","2016-11-30"
63059408,603,"274/5741/16-к","2016-11-29"
63059845,616,"285/3218/16-к","2016-11-29"
63062767,2313,"702/1238/16-к","2016-11-30"
63064186,1405,"471/1203/16-к","2016-11-30"
63064188,1405,"471/1200/16-к","2016-11-30"
63064189,1405,"471/1204/16-к","2016-11-30"
63064318,1405,"471/1201/16-к","2016-11-30"
